"p","U:0","U:1","U:2","T","U_0:0","U_0:1","U_0:2","alphat","epsilon","epsilon_0","k","k_0","nut","rho","rho_0","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
83.681,-6.6263,-2.4689,606.69,19.978,-6.6346,-2.4755,606.67,1.2117e-006,1.5402e+007,1.5402e+007,101.53,101.53,6.0249e-005,0.020105,0.020105,1,0.0027588,0.00016986,-1e-005,0.0035356
82.581,-8.9669,-2.4641,606.87,19.907,-8.9749,-2.4708,606.85,1.2085e-006,1.5494e+007,1.5493e+007,102.2,102.2,6.0684e-005,0.01991,0.01991,1,0.0027647,0.00016401,-1e-005,0.0035356
81.482,-11.307,-2.4592,607.05,19.836,-11.315,-2.466,607.03,1.2053e-006,1.5585e+007,1.5584e+007,102.87,102.87,6.1119e-005,0.019715,0.019715,1,0.0027705,0.00015815,-1e-005,0.0035356
80.289,-13.482,-2.465,607.12,19.757,-13.489,-2.4722,607.1,1.2023e-006,1.5718e+007,1.5718e+007,103.74,103.74,6.1636e-005,0.019504,0.019504,1,0.0027764,0.00015229,-1e-005,0.0035356
79.033,-15.546,-2.4777,607.11,19.672,-15.551,-2.4856,607.1,1.1996e-006,1.588e+007,1.5879e+007,104.76,104.76,6.2207e-005,0.019281,0.019281,1,0.0027822,0.00014643,-1e-005,0.0035356
77.777,-17.61,-2.4902,607.11,19.587,-17.614,-2.4987,607.1,1.1968e-006,1.6041e+007,1.6041e+007,105.77,105.77,6.2778e-005,0.019059,0.019059,1,0.0027881,0.00014058,-1e-005,0.0035356
77.133,-20.006,-2.5205,607.15,19.582,-20.007,-2.5295,607.13,1.1988e-006,1.6475e+007,1.6476e+007,107.63,107.63,6.3388e-005,0.018909,0.018909,1,0.0027939,0.00013472,-1e-005,0.0035356
76.524,-22.424,-2.5517,607.18,19.582,-22.421,-2.561,607.17,1.2011e-006,1.6924e+007,1.6927e+007,109.53,109.54,6.4002e-005,0.018763,0.018763,1,0.0027998,0.00012886,-1e-005,0.0035356
76.463,-24.373,-2.576,607.09,19.674,-24.367,-2.5852,607.08,1.2082e-006,1.809e+007,1.8097e+007,113.17,113.19,6.4723e-005,0.01866,0.01866,1,0.0028057,0.000123,-1e-005,0.0035356
77.755,-25.159,-2.5837,606.69,19.993,-25.154,-2.592,606.68,1.2271e-006,2.1029e+007,2.1047e+007,121.12,121.15,6.5712e-005,0.018662,0.018663,1,0.0028115,0.00011715,-1e-005,0.0035356
79.046,-25.948,-2.5916,606.29,20.311,-25.942,-2.599,606.29,1.2461e-006,2.3965e+007,2.3994e+007,129.05,129.11,6.6702e-005,0.018665,0.018666,1,0.0028174,0.00011129,-1e-005,0.0035356
85.195,-24.335,-2.6399,605.46,21.295,-24.338,-2.6461,605.45,1.3304e-006,3.3069e+007,3.3104e+007,150.95,150.99,6.9373e-005,0.019011,0.019011,1,0.0028232,0.00010543,-1e-005,0.0035356
94.185,-21.318,-2.7121,604.37,22.668,-21.335,-2.7168,604.37,1.453e-006,4.5778e+007,4.5815e+007,181,181.01,7.3026e-005,0.019559,0.019558,1,0.0028291,9.9575e-005,-1e-005,0.0035356
103.17,-18.304,-2.7843,603.28,24.041,-18.334,-2.7877,603.28,1.5755e-006,5.8478e+007,5.8517e+007,211.04,211.01,7.6678e-005,0.020107,0.020103,1,0.0028349,9.3717e-005,-1e-005,0.0035356
132.82,-9.4136,-2.8775,601.06,27.299,-9.4635,-2.8809,601.06,2.0407e-006,8.8304e+007,8.8296e+007,279.41,279.27,8.7302e-005,0.022042,0.022037,1,0.0028408,8.786e-005,-1e-005,0.0035356
163.04,-0.3604,-2.9724,598.8,30.609,-0.42983,-2.9758,598.82,2.5155e-006,1.1861e+008,1.1855e+008,348.85,348.6,9.812e-005,0.024016,0.024009,1,0.0028467,8.2003e-005,-1e-005,0.0035356
201.34,9.9316,-3.0093,596.17,34.233,9.8461,-3.0132,596.2,3.1235e-006,1.5007e+008,1.4997e+008,421.49,421.15,0.00011024,0.026468,0.02646,1,0.0028525,7.6145e-005,-1e-005,0.0035356
257.4,22.951,-2.9184,592.72,38.548,22.857,-2.9238,592.78,4.0242e-006,1.8411e+008,1.8397e+008,501.16,500.82,0.00012524,0.029969,0.029965,1,0.0028584,7.0288e-005,-1e-005,0.0035356
313.45,35.968,-2.8297,589.27,42.861,35.866,-2.8366,589.35,4.9247e-006,2.1814e+008,2.1797e+008,580.84,580.49,0.00014023,0.033469,0.033468,1,0.0028642,6.4431e-005,-1e-005,0.0035356
373.81,46.874,-2.6371,585.9,46.609,46.768,-2.6447,585.99,5.8626e-006,2.3929e+008,2.3914e+008,635.84,635.56,0.0001525,0.037025,0.03703,1,0.0028701,5.8573e-005,-1e-005,0.0035356
436.48,56.657,-2.3897,582.57,50.056,56.549,-2.3976,582.67,6.8204e-006,2.5358e+008,2.5348e+008,677.69,677.51,0.00016332,0.040612,0.040624,1,0.002876,5.2716e-005,-1e-005,0.0035356
499.15,66.44,-2.1443,579.24,53.502,66.331,-2.1525,579.35,7.7781e-006,2.6787e+008,2.6782e+008,719.55,719.47,0.00017414,0.044199,0.044217,1,0.0028818,4.6859e-005,-1e-005,0.0035356
548.32,71.078,-1.9181,576.74,55.988,70.971,-1.9241,576.84,8.4693e-006,2.6588e+008,2.6589e+008,729.76,729.72,0.00018062,0.046429,0.046448,1,0.0028877,4.1001e-005,-1e-005,0.0035356
597.36,75.668,-1.6928,574.25,58.465,75.562,-1.6966,574.33,9.1579e-006,2.6374e+008,2.6379e+008,739.67,739.67,0.00018706,0.048647,0.048666,1,0.0028935,3.5144e-005,-1e-005,0.0035356
642.61,79.554,-1.5051,571.89,60.967,79.456,-1.5067,571.96,9.7573e-006,2.6117e+008,2.6127e+008,747.89,747.91,0.00019304,0.05041,0.050428,1,0.0028994,2.9287e-005,-1e-005,0.0035356
680.07,81.998,-1.3934,569.8,63.517,81.918,-1.3927,569.85,1.0174e-005,2.5775e+008,2.5786e+008,752.63,752.65,0.0001981,0.051242,0.051256,1,0.0029052,2.3429e-005,-1e-005,0.0035356
717.53,84.442,-1.2821,567.7,66.067,84.379,-1.2789,567.75,1.059e-005,2.5433e+008,2.5445e+008,757.37,757.39,0.00020316,0.052073,0.052084,1,0.0029111,1.7572e-005,-1e-005,0.0035356
752.42,86.094,-1.2315,565.61,69.115,86.053,-1.2277,565.64,1.0855e-005,2.54e+008,2.5412e+008,765.2,765.21,0.00020756,0.052288,0.052295,1,0.002917,1.1715e-005,-1e-005,0.0035356
786.01,87.346,-1.2118,563.52,72.413,87.329,-1.2082,563.54,1.1043e-005,2.5523e+008,2.5534e+008,774.58,774.6,0.00021164,0.05219,0.052195,1,0.0029228,5.8573e-006,-1e-005,0.0035356
819.59,88.598,-1.1924,561.44,75.712,88.604,-1.1889,561.44,1.1232e-005,2.5646e+008,2.5656e+008,783.97,783.98,0.00021571,0.052092,0.052095,1,0.0029287,0,-1e-005,0.0035356
848.86,88.09,-1.2253,558.74,79.871,88.101,-1.2229,558.73,1.1236e-005,2.6468e+008,2.6477e+008,803.03,803.04,0.00021937,0.051287,0.051286,1,0.0029345,-5.8573e-006,-1e-005,0.0035356
878.32,87.611,-1.2576,556.07,84.006,87.627,-1.2563,556.06,1.1243e-005,2.7274e+008,2.7282e+008,821.81,821.81,0.00022301,0.050501,0.050497,1,0.0029404,-1.1715e-005,-1e-005,0.0035356
907.19,86.955,-1.2887,553.08,88.37,86.975,-1.2884,553.07,1.1229e-005,2.8249e+008,2.8256e+008,843.2,843.2,0.00022675,0.049614,0.049608,1,0.0029462,-1.7572e-005,-1e-005,0.0035356
932.47,85.338,-1.3166,548.43,93.899,85.357,-1.3169,548.42,1.11e-005,3.0084e+008,3.0088e+008,878.07,878.05,0.00023115,0.048175,0.048168,1,0.0029521,-2.3429e-005,-1e-005,0.0035356
957.87,83.726,-1.3442,543.82,99.405,83.742,-1.345,543.8,1.0971e-005,3.19e+008,3.1904e+008,912.6,912.58,0.0002355,0.046744,0.046735,1,0.002958,-2.9287e-005,-1e-005,0.0035356
981.13,81.962,-1.3701,538.39,105.32,81.976,-1.3714,538.38,1.0823e-005,3.4087e+008,3.4089e+008,952.79,952.77,0.00024033,0.045204,0.045196,1,0.0029638,-3.5144e-005,-1e-005,0.0035356
1000.3,79.913,-1.3937,531.4,112.02,79.926,-1.3955,531.39,1.0638e-005,3.698e+008,3.6983e+008,1003.9,1003.9,0.00024611,0.043451,0.043446,1,0.0029697,-4.1001e-005,-1e-005,0.0035356
1019.5,77.871,-1.4173,524.44,118.71,77.882,-1.4196,524.43,1.0451e-005,3.9863e+008,3.9865e+008,1054.7,1054.7,0.00025185,0.041695,0.041692,1,0.0029755,-4.6859e-005,-1e-005,0.0035356
1036.4,75.796,-1.4554,516.39,125.73,75.804,-1.458,516.38,1.0285e-005,4.3105e+008,4.3109e+008,1110.9,1110.9,0.00025835,0.040015,0.040014,1,0.0029814,-5.2716e-005,-1e-005,0.0035356
1051.3,73.692,-1.5068,507.34,133.07,73.696,-1.5095,507.34,1.0137e-005,4.6681e+008,4.6686e+008,1172,1172,0.00026555,0.038404,0.038402,1,0.0029872,-5.8573e-005,-1e-005,0.0035356
1066.3,71.593,-1.5581,498.32,140.4,71.593,-1.5609,498.31,9.9885e-006,5.0258e+008,5.0264e+008,1233.1,1233.1,0.00027275,0.036785,0.036783,1,0.0029931,-6.4431e-005,-1e-005,0.0035356
1078.2,69.499,-1.6364,488.27,147.72,69.498,-1.6391,488.26,9.8547e-006,5.3857e+008,5.3864e+008,1293.3,1293.3,0.00027996,0.035369,0.035367,1,0.002999,-7.0288e-005,-1e-005,0.0035356
1088.8,67.399,-1.729,477.77,155.05,67.398,-1.7314,477.76,9.7274e-006,5.7472e+008,5.7479e+008,1353.2,1353.2,0.0002872,0.034038,0.034036,1,0.0030048,-7.6145e-005,-1e-005,0.0035356
1099.5,65.299,-1.8214,467.29,162.38,65.3,-1.8237,467.27,9.5996e-006,6.1094e+008,6.1101e+008,1413.3,1413.3,0.00029445,0.032701,0.032699,1,0.0030107,-8.2003e-005,-1e-005,0.0035356
1107.6,63.344,-1.8912,456.02,169.31,63.346,-1.8934,456,9.4704e-006,6.4122e+008,6.4129e+008,1462.5,1462.5,0.00030044,0.031633,0.031631,1,0.0030165,-8.786e-005,-1e-005,0.0035356
1115.3,61.409,-1.9562,444.64,176.2,61.412,-1.9586,444.63,9.341e-006,6.7085e+008,6.7091e+008,1510.4,1510.4,0.00030627,0.030598,0.030596,1,0.0030224,-9.3717e-005,-1e-005,0.0035356
1123.1,59.485,-2.0169,433.25,183.06,59.489,-2.0195,433.23,9.2106e-006,7.0003e+008,7.0008e+008,1557.6,1557.6,0.00031199,0.029571,0.029569,1,0.0030282,-9.9575e-005,-1e-005,0.0035356
1129.1,57.755,-2.0294,421.46,189.27,57.759,-2.0321,421.45,9.064e-006,7.1806e+008,7.181e+008,1586.2,1586.1,0.00031542,0.028791,0.02879,1,0.0030341,-0.00010543,-1e-005,0.0035356
1135.2,56.025,-2.0413,409.67,195.5,56.029,-2.0441,409.65,8.9175e-006,7.3632e+008,7.3636e+008,1615.1,1615,0.00031889,0.028007,0.028006,1,0.00304,-0.00011129,-1e-005,0.0035356
1141,54.342,-2.0484,397.87,201.56,54.346,-2.0512,397.85,8.7653e-006,7.5168e+008,7.517e+008,1639.2,1639.1,0.00032174,0.027264,0.027263,1,0.0030458,-0.00011715,-1e-005,0.0035356
1145.7,52.813,-2.0406,386.03,207.01,52.817,-2.0434,386.01,8.594e-006,7.5675e+008,7.5677e+008,1646.5,1646.4,0.00032244,0.02667,0.026669,1,0.0030517,-0.000123,-1e-005,0.0035356
1150.4,51.285,-2.0324,374.17,212.49,51.29,-2.0352,374.16,8.4229e-006,7.6204e+008,7.6204e+008,1654.1,1654,0.00032317,0.026073,0.026072,1,0.0030575,-0.00012886,-1e-005,0.0035356
1154.7,49.839,-2.0194,362.4,217.64,49.843,-2.0221,362.39,8.2424e-006,7.624e+008,7.624e+008,1653.6,1653.5,0.00032281,0.025533,0.025532,1,0.0030634,-0.00013472,-1e-005,0.0035356
1158.3,48.511,-1.9995,350.75,222.33,48.514,-2.0021,350.74,8.0484e-006,7.555e+008,7.555e+008,1641,1640.9,0.00032085,0.025079,0.025078,1,0.0030692,-0.00014058,-1e-005,0.0035356
1161.9,47.184,-1.9793,339.09,227.04,47.188,-1.9818,339.07,7.8545e-006,7.4876e+008,7.4875e+008,1628.7,1628.7,0.00031892,0.024622,0.024621,1,0.0030751,-0.00014643,-1e-005,0.0035356
1165.1,45.964,-1.9545,327.65,231.3,45.967,-1.9569,327.63,7.6506e-006,7.3634e+008,7.3632e+008,1606.7,1606.6,0.00031561,0.024228,0.024228,1,0.003081,-0.00015229,-1e-005,0.0035356
1167.9,44.82,-1.9264,316.36,235.26,44.823,-1.9286,316.35,7.4394e-006,7.199e+008,7.1989e+008,1577.8,1577.7,0.00031132,0.023879,0.023879,1,0.0030868,-0.00015815,-1e-005,0.0035356
1170.7,43.678,-1.898,305.05,239.23,43.681,-1.9001,305.04,7.2284e-006,7.0357e+008,7.0355e+008,1549.1,1549,0.00030706,0.023528,0.023528,1,0.0030927,-0.00016401,-1e-005,0.0035356
1173,42.662,-1.8657,294.14,242.67,42.664,-1.8677,294.13,7.0094e-006,6.8212e+008,6.821e+008,1510.9,1510.9,0.00030135,0.023241,0.023241,1,0.0030985,-0.00016986,-1e-005,0.0035356
1175.1,41.685,-1.8321,283.33,245.95,41.687,-1.8339,283.32,6.7879e-006,6.5911e+008,6.5909e+008,1470,1469.9,0.00029521,0.022972,0.022972,1,0.0031044,-0.00017572,-1e-005,0.0035356
1177.3,40.711,-1.7981,272.51,249.25,40.713,-1.7997,272.5,6.5665e-006,6.3615e+008,6.3613e+008,1429.1,1429.1,0.00028909,0.022702,0.022702,1,0.0031102,-0.00018158,-1e-005,0.0035356
1178.9,39.875,-1.7616,262.26,251.94,39.877,-1.7631,262.25,6.3415e-006,6.0965e+008,6.0963e+008,1380.8,1380.8,0.00028167,0.022493,0.022493,1,0.0031161,-0.00018743,-1e-005,0.0035356
1180.5,39.05,-1.7246,252.02,254.62,39.052,-1.7259,252.01,6.1164e-006,5.8294e+008,5.8292e+008,1332.2,1332.1,0.00027418,0.022286,0.022286,1,0.003122,-0.00019329,-1e-005,0.0035356
1182.1,38.245,-1.6872,241.86,257.22,38.246,-1.6883,241.85,5.8915e-006,5.5607e+008,5.5605e+008,1283,1283,0.00026661,0.022085,0.022085,1,0.0031278,-0.00019915,-1e-005,0.0035356
1183.2,37.559,-1.6486,232.28,259.35,37.56,-1.6496,232.27,5.6687e-006,5.2813e+008,5.2811e+008,1230.6,1230.5,0.00025828,0.021927,0.021927,1,0.0031337,-0.00020501,-1e-005,0.0035356
1184.3,36.876,-1.6097,222.69,261.48,36.877,-1.6106,222.68,5.4458e-006,5.0017e+008,5.0015e+008,1178.1,1178.1,0.00024997,0.021767,0.021767,1,0.0031395,-0.00021086,-1e-005,0.0035356
1185.3,36.24,-1.5695,213.31,263.46,36.241,-1.5702,213.3,5.2253e-006,4.7241e+008,4.7239e+008,1125.5,1125.5,0.00024154,0.021619,0.021619,1,0.0031454,-0.00021672,-1e-005,0.0035356
1185.9,35.706,-1.5266,204.43,265.11,35.707,-1.5271,204.42,5.01e-006,4.4513e+008,4.4512e+008,1072.6,1072.6,0.00023286,0.021496,0.021496,1,0.0031512,-0.00022258,-1e-005,0.0035356
1186.4,35.175,-1.4833,195.53,266.76,35.176,-1.4837,195.52,4.7946e-006,4.1782e+008,4.178e+008,1019.7,1019.6,0.00022418,0.021372,0.021372,1,0.0031571,-0.00022844,-1e-005,0.0035356
1186.8,34.741,-1.431,187.03,268.19,34.742,-1.4313,187.03,4.5857e-006,3.9155e+008,3.9153e+008,967.85,967.82,0.00021554,0.021262,0.021263,1,0.003163,-0.00023429,-1e-005,0.0035356
1186.8,34.405,-1.3693,178.95,269.4,34.406,-1.3695,178.94,4.3835e-006,3.6636e+008,3.6634e+008,917.19,917.17,0.00020692,0.021169,0.021169,1,0.0031688,-0.00024015,-1e-005,0.0035356
1186.9,34.073,-1.3068,170.85,270.62,34.074,-1.3068,170.85,4.1812e-006,3.4111e+008,3.4109e+008,866.47,866.45,0.0001983,0.021074,0.021074,1,0.0031747,-0.00024601,-1e-005,0.0035356
1187.8,33.493,-1.2463,159.51,271.84,33.494,-1.2462,159.51,3.91e-006,3.0741e+008,3.074e+008,796.07,796.05,0.00018609,0.020995,0.020995,1,0.0031805,-0.00025187,-1e-005,0.0035356
1189,32.798,-1.1865,146.61,273.06,32.798,-1.1863,146.61,3.6058e-006,2.6963e+008,2.6962e+008,716.2,716.18,0.00017215,0.020922,0.020922,1,0.0031864,-0.00025772,-1e-005,0.0035356
1190.2,32.108,-1.126,133.69,274.29,32.108,-1.1256,133.68,3.3014e-006,2.3175e+008,2.3174e+008,636.21,636.2,0.00015821,0.020849,0.020849,1,0.0031922,-0.00026358,-1e-005,0.0035356
1190.6,31.888,-1.0945,128.9,274.61,31.888,-1.0941,128.9,3.1915e-006,2.1958e+008,2.1956e+008,608.9,608.89,0.00015307,0.020831,0.020831,1,0.0031981,-0.00026944,-1e-005,0.0035356
1190.8,31.743,-1.0683,125.4,274.78,31.743,-1.0679,125.4,3.1122e-006,2.1146e+008,2.1145e+008,589.91,589.9,0.00014931,0.020822,0.020822,1,0.003204,-0.00027529,-1e-005,0.0035356
1191,31.599,-1.0428,121.9,274.95,31.599,-1.0423,121.89,3.033e-006,2.0334e+008,2.0333e+008,570.92,570.9,0.00014556,0.020813,0.020813,1,0.0032098,-0.00028115,-1e-005,0.0035356
1191.2,31.456,-1.0179,118.39,275.12,31.456,-1.0174,118.39,2.9538e-006,1.9521e+008,1.952e+008,551.92,551.9,0.00014181,0.020803,0.020804,1,0.0032157,-0.00028701,-1e-005,0.0035356
1191.4,31.313,-0.99354,114.88,275.29,31.314,-0.99302,114.88,2.8745e-006,1.8708e+008,1.8707e+008,532.91,532.9,0.00013806,0.020794,0.020794,1,0.0032215,-0.00029287,-1e-005,0.0035356
1191.6,31.172,-0.96978,111.38,275.47,31.172,-0.96923,111.37,2.7953e-006,1.7894e+008,1.7893e+008,513.9,513.89,0.0001343,0.020785,0.020785,1,0.0032274,-0.00029872,-1e-005,0.0035356
1191.8,31.031,-0.94656,107.86,275.64,31.032,-0.94598,107.86,2.716e-006,1.7079e+008,1.7079e+008,494.87,494.86,0.00013055,0.020775,0.020775,1,0.0032332,-0.00030458,-1e-005,0.0035356
1192,30.892,-0.92384,104.35,275.81,30.892,-0.92324,104.35,2.6368e-006,1.6264e+008,1.6263e+008,475.85,475.84,0.0001268,0.020766,0.020766,1,0.0032391,-0.00031044,-1e-005,0.0035356
1192.2,30.753,-0.9016,100.83,275.98,30.753,-0.90098,100.83,2.5575e-006,1.5448e+008,1.5447e+008,456.81,456.8,0.00012305,0.020756,0.020756,1,0.003245,-0.0003163,-1e-005,0.0035356
1192.4,30.615,-0.87982,97.311,276.16,30.615,-0.87918,97.31,2.4782e-006,1.4631e+008,1.463e+008,437.76,437.75,0.0001193,0.020746,0.020747,1,0.0032508,-0.00032215,-1e-005,0.0035356
1192.6,30.478,-0.85848,93.788,276.33,30.478,-0.85781,93.787,2.3989e-006,1.3813e+008,1.3812e+008,418.7,418.69,0.00011555,0.020737,0.020737,1,0.0032567,-0.00032801,-1e-005,0.0035356
1192.8,30.342,-0.83756,90.263,276.51,30.342,-0.83686,90.261,2.3196e-006,1.2994e+008,1.2993e+008,399.63,399.62,0.00011179,0.020727,0.020727,1,0.0032625,-0.00033387,-1e-005,0.0035356
1193,30.206,-0.81704,86.734,276.68,30.207,-0.81631,86.733,2.2402e-006,1.2174e+008,1.2174e+008,380.55,380.54,0.00010804,0.020717,0.020717,1,0.0032684,-0.00033973,-1e-005,0.0035356
1193.2,30.072,-0.79689,83.202,276.86,30.072,-0.79614,83.201,2.1609e-006,1.1353e+008,1.1353e+008,361.46,361.45,0.00010429,0.020707,0.020707,1,0.0032742,-0.00034558,-1e-005,0.0035356
1193.1,30.022,-0.77138,79.146,276.92,30.023,-0.77061,79.145,2.0708e-006,1.061e+008,1.061e+008,342.1,342.1,9.9976e-005,0.020701,0.020701,1,0.0032801,-0.00035144,-1e-005,0.0035356
1192.9,30.013,-0.74369,74.845,276.93,30.013,-0.74291,74.844,1.9757e-006,9.9026e+007,9.9021e+007,322.61,322.61,9.5404e-005,0.020696,0.020696,1,0.003286,-0.0003573,-1e-005,0.0035356
1192.7,30.005,-0.71646,70.539,276.95,30.005,-0.71567,70.539,1.8806e-006,9.1938e+007,9.1934e+007,303.1,303.1,9.0832e-005,0.020691,0.020692,1,0.0032918,-0.00036315,-1e-005,0.0035356
1192.5,29.998,-0.68968,66.228,276.96,29.998,-0.68888,66.228,1.7854e-006,8.4839e+007,8.4836e+007,283.58,283.58,8.6258e-005,0.020687,0.020687,1,0.0032977,-0.00036901,-1e-005,0.0035356
1192.3,29.992,-0.66332,61.912,276.98,29.993,-0.6625,61.912,1.6903e-006,7.7729e+007,7.7726e+007,264.04,264.04,8.1683e-005,0.020682,0.020682,1,0.0033035,-0.00037487,-1e-005,0.0035356
1192.1,29.988,-0.63737,57.59,276.99,29.988,-0.63653,57.59,1.595e-006,7.0609e+007,7.0606e+007,244.49,244.49,7.7107e-005,0.020677,0.020677,1,0.0033094,-0.00038073,-1e-005,0.0035356
1191.8,29.985,-0.61179,53.264,277.01,29.985,-0.61095,53.264,1.4998e-006,6.3477e+007,6.3475e+007,224.91,224.91,7.2529e-005,0.020672,0.020673,1,0.0033152,-0.00038658,-1e-005,0.0035356
1191.6,29.983,-0.58658,48.932,277.02,29.983,-0.58572,48.932,1.4045e-006,5.6333e+007,5.6331e+007,205.32,205.32,6.795e-005,0.020667,0.020668,1,0.0033211,-0.00039244,-1e-005,0.0035356
1191.4,30.005,-0.56388,45.104,277.01,30.006,-0.56301,45.105,1.3204e-006,5.0236e+007,5.0235e+007,188.3,188.3,6.3905e-005,0.020664,0.020665,1,0.003327,-0.0003983,-1e-005,0.0035356
1191.2,30.096,-0.54781,42.764,276.92,30.096,-0.54694,42.764,1.2694e-006,4.7234e+007,4.7233e+007,178.87,178.87,6.1427e-005,0.020668,0.020668,1,0.0033328,-0.00040416,-1e-005,0.0035356
1191,30.187,-0.53198,40.421,276.83,30.188,-0.53112,40.422,1.2183e-006,4.4227e+007,4.4226e+007,169.43,169.43,5.8949e-005,0.020671,0.020671,1,0.0033387,-0.00041001,-1e-005,0.0035356
1190.8,30.279,-0.5164,38.076,276.74,30.28,-0.51554,38.077,1.1672e-006,4.1216e+007,4.1216e+007,159.98,159.98,5.647e-005,0.020674,0.020674,1,0.0033445,-0.00041587,-1e-005,0.0035356
1190.6,30.372,-0.50105,35.729,276.64,30.373,-0.5002,35.729,1.1161e-006,3.8201e+007,3.8201e+007,150.52,150.53,5.399e-005,0.020677,0.020677,1,0.0033504,-0.00042173,-1e-005,0.0035356
1190.3,30.465,-0.48592,33.378,276.55,30.466,-0.48507,33.379,1.065e-006,3.5182e+007,3.5181e+007,141.06,141.07,5.151e-005,0.02068,0.020681,1,0.0033563,-0.00042759,-1e-005,0.0035356
1190.1,30.559,-0.471,31.025,276.46,30.56,-0.47015,31.026,1.0138e-006,3.2158e+007,3.2158e+007,131.59,131.6,4.9028e-005,0.020683,0.020684,1,0.0033621,-0.00043344,-1e-005,0.0035356
1189.9,30.654,-0.45628,28.67,276.37,30.655,-0.45544,28.671,9.6266e-007,2.913e+007,2.913e+007,122.11,122.12,4.6546e-005,0.020687,0.020687,1,0.003368,-0.0004393,-1e-005,0.0035356
1189.7,30.749,-0.44175,26.312,276.28,30.751,-0.44091,26.312,9.1148e-007,2.6097e+007,2.6097e+007,112.63,112.63,4.4063e-005,0.02069,0.02069,1,0.0033738,-0.00044516,-1e-005,0.0035356
1189.5,30.893,-0.43001,24.652,276.16,30.894,-0.42918,24.653,8.7654e-007,2.434e+007,2.434e+007,106.61,106.62,4.2366e-005,0.020694,0.020695,1,0.0033797,-0.00045101,-1e-005,0.0035356
1189.2,31.046,-0.41901,23.14,276.03,31.048,-0.4182,23.141,8.4503e-007,2.2854e+007,2.2854e+007,101.32,101.33,4.0836e-005,0.020699,0.0207,1,0.0033855,-0.00045687,-1e-005,0.0035356
1189,31.2,-0.40819,21.627,275.91,31.202,-0.4074,21.628,8.1352e-007,2.1366e+007,2.1366e+007,96.036,96.044,3.9305e-005,0.020705,0.020705,1,0.0033914,-0.00046273,-1e-005,0.0035356
1188.7,31.355,-0.39755,20.112,275.78,31.357,-0.39677,20.113,7.82e-007,1.9876e+007,1.9876e+007,90.744,90.752,3.7773e-005,0.02071,0.02071,1,0.0033973,-0.00046859,-1e-005,0.0035356
1188.4,31.51,-0.38708,18.594,275.65,31.512,-0.38632,18.595,7.5046e-007,1.8383e+007,1.8383e+007,85.445,85.453,3.6241e-005,0.020715,0.020715,1,0.0034031,-0.00047444,-1e-005,0.0035356
1188.2,31.666,-0.37677,17.074,275.52,31.668,-0.37603,17.075,7.1892e-007,1.6888e+007,1.6889e+007,80.143,80.152,3.4709e-005,0.02072,0.02072,1,0.003409,-0.0004803,-1e-005,0.0035356
1187.9,31.823,-0.36662,15.554,275.4,31.825,-0.36589,15.554,6.8737e-007,1.5392e+007,1.5393e+007,74.839,74.848,3.3177e-005,0.020725,0.020725,1,0.0034148,-0.00048616,-1e-005,0.0035356
1187.7,31.98,-0.35661,14.031,275.27,31.982,-0.3559,14.032,6.5582e-007,1.3894e+007,1.3894e+007,69.532,69.54,3.1644e-005,0.02073,0.02073,1,0.0034207,-0.00049202,-1e-005,0.0035356
1187.4,32.144,-0.34749,12.73,275.14,32.146,-0.3468,12.73,6.2922e-007,1.2698e+007,1.2699e+007,65.155,65.164,3.0352e-005,0.020735,0.020735,1,0.0034265,-0.00049787,-1e-005,0.0035356
1187.1,32.319,-0.33964,11.767,275.01,32.321,-0.33898,11.768,6.102e-007,1.1966e+007,1.1967e+007,62.206,62.215,2.9429e-005,0.02074,0.02074,1,0.0034324,-0.00050373,-1e-005,0.0035356
1186.8,32.494,-0.33193,10.804,274.88,32.497,-0.33128,10.804,5.9119e-007,1.1234e+007,1.1235e+007,59.257,59.266,2.8506e-005,0.020745,0.020745,1,0.0034383,-0.00050959,-1e-005,0.0035356
1186.6,32.669,-0.32433,9.8395,274.75,32.672,-0.32371,9.8401,5.7217e-007,1.0501e+007,1.0502e+007,56.306,56.315,2.7582e-005,0.02075,0.02075,1,0.0034441,-0.00051545,-1e-005,0.0035356
1186.3,32.845,-0.31686,8.8749,274.61,32.848,-0.31626,8.8754,5.5315e-007,9.7677e+006,9.7684e+006,53.355,53.364,2.6659e-005,0.020755,0.020755,1,0.00345,-0.0005213,-1e-005,0.0035356
1186,33.021,-0.3095,7.9096,274.48,33.024,-0.30892,7.9101,5.3413e-007,9.0335e+006,9.0342e+006,50.403,50.412,2.5736e-005,0.02076,0.02076,1,0.0034558,-0.00052716,-1e-005,0.0035356
1185.7,33.197,-0.30225,6.9436,274.35,33.201,-0.30169,6.9441,5.151e-007,8.2986e+006,8.2993e+006,47.451,47.459,2.4812e-005,0.020765,0.020766,1,0.0034617,-0.00053302,-1e-005,0.0035356
1185.5,33.374,-0.29511,5.977,274.22,33.377,-0.29458,5.9774,4.9608e-007,7.563e+006,7.5637e+006,44.497,44.506,2.3888e-005,0.020771,0.020771,1,0.0034675,-0.00053887,-1e-005,0.0035356
1185.2,33.551,-0.28807,5.0097,274.09,33.555,-0.28756,5.0101,4.7705e-007,6.8266e+006,6.8273e+006,41.542,41.551,2.2965e-005,0.020776,0.020776,1,0.0034734,-0.00054473,-1e-005,0.0035356
